"tag_ID"	"timestamp_simple"	"fix_number"	"timestamp"	"satellites"	"latitude"	"longitude"	"elevation"	"battery"	"ring"	"sex"	"code"	"optional"
"125"	"NF55808"	2021-06-08	"126"	2021-06-08 05:00:47	8	38.655834	-9.090299	42.5	3.96	"D59932"	"F"	"NA"	TRUE
"126"	"NF55808"	2021-06-08	"127"	2021-06-08 13:00:47	7	38.656726	-9.089194	54	3.98	"D59932"	"F"	"NA"	TRUE
"127"	"NF55808"	2021-06-08	"128"	2021-06-08 17:00:47	6	38.656786	-9.089555	123.25	3.98	"D59932"	"F"	"NA"	TRUE
"128"	"NF55808"	2021-06-08	"129"	2021-06-08 21:00:48	7	38.655995	-9.090064	60.25	3.96	"D59932"	"F"	"NA"	TRUE
"129"	"NF55808"	2021-06-09	"130"	2021-06-09 05:00:48	7	38.656093	-9.090317	45	3.96	"D59932"	"F"	"NA"	TRUE
"130"	"NF55808"	2021-06-09	"131"	2021-06-09 13:00:48	8	38.656641	-9.089933	34.5	3.98	"D59932"	"F"	"NA"	TRUE
"131"	"NF55808"	2021-06-09	"132"	2021-06-09 17:00:49	8	38.656796	-9.08985	49.75	3.98	"D59932"	"F"	"NA"	TRUE
"132"	"NF55808"	2021-06-09	"133"	2021-06-09 21:00:49	6	38.656084	-9.089893	56.25	3.96	"D59932"	"F"	"NA"	TRUE
"133"	"NF55808"	2021-06-10	"134"	2021-06-10 05:00:49	8	38.656465	-9.090316	26.75	3.96	"D59932"	"F"	"NA"	TRUE
"134"	"NF55808"	2021-06-10	"135"	2021-06-10 13:00:50	7	38.656511	-9.089931	24.5	3.98	"D59932"	"F"	"NA"	TRUE
"135"	"NF55808"	2021-06-10	"136"	2021-06-10 17:00:50	8	38.656562	-9.089673	45	3.98	"D59932"	"F"	"NA"	TRUE
"136"	"NF55808"	2021-06-10	"137"	2021-06-10 21:00:50	7	38.656419	-9.089363	52.5	3.96	"D59932"	"F"	"NA"	TRUE
