"tag_ID"	"timestamp_simple"	"fix_number"	"timestamp"	"satellites"	"latitude"	"longitude"	"elevation"	"battery"	"ring"	"sex"	"code"	"optional"
"116"	"NF55584"	2021-07-03	"128"	2021-07-03 05:00:40	5	38.74045	-8.979545	45.25	4.02	"D59946"	"M"	"NA"	TRUE
"117"	"NF55584"	2021-07-03	"129"	2021-07-03 09:00:34	6	38.740553	-8.979439	48.75	4.02	"D59946"	"M"	"NA"	TRUE
"118"	"NF55584"	2021-07-03	"130"	2021-07-03 13:00:34	8	38.746498	-8.981439	37	4.02	"D59946"	"M"	"NA"	TRUE
"119"	"NF55584"	2021-07-03	"131"	2021-07-03 17:00:34	8	38.743304	-8.976344	53.5	4.02	"D59946"	"M"	"NA"	TRUE
"120"	"NF55584"	2021-07-03	"132"	2021-07-03 21:00:34	7	38.743391	-8.976475	60.75	4	"D59946"	"M"	"NA"	TRUE
"121"	"NF55584"	2021-07-04	"133"	2021-07-04 01:00:34	5	38.743211	-8.97598	19	4	"D59946"	"M"	"NA"	TRUE
"122"	"NF55584"	2021-07-04	"134"	2021-07-04 05:00:34	7	38.740648	-8.979779	50.25	4	"D59946"	"M"	"NA"	TRUE
"123"	"NF55584"	2021-07-04	"135"	2021-07-04 09:00:35	6	38.743111	-8.97641	46	4	"D59946"	"M"	"NA"	TRUE
"124"	"NF55584"	2021-07-04	"136"	2021-07-04 13:00:35	8	38.742991	-8.976593	39.75	4.02	"D59946"	"M"	"NA"	TRUE
"125"	"NF55584"	2021-07-04	"137"	2021-07-04 17:00:35	8	38.749901	-8.97219	14.75	4.02	"D59946"	"M"	"NA"	TRUE
"126"	"NF55584"	2021-07-04	"138"	2021-07-04 21:00:35	7	38.743401	-8.976383	80.25	4.02	"D59946"	"M"	"NA"	TRUE
"127"	"NF55584"	2021-07-05	"139"	2021-07-05 01:00:35	7	38.743299	-8.976315	42.25	4	"D59946"	"M"	"NA"	TRUE
"128"	"NF55584"	2021-07-05	"140"	2021-07-05 05:00:35	6	38.741229	-8.979036	74.5	4.02	"D59946"	"M"	"NA"	TRUE
"129"	"NF55584"	2021-07-05	"141"	2021-07-05 09:00:36	7	38.743222	-8.976558	54	4	"D59946"	"M"	"NA"	TRUE
"130"	"NF55584"	2021-07-05	"142"	2021-07-05 13:00:36	8	38.743139	-8.976705	27	4	"D59946"	"M"	"NA"	TRUE
"131"	"NF55584"	2021-07-05	"143"	2021-07-05 17:00:36	8	38.743184	-8.976313	51.25	4	"D59946"	"M"	"NA"	TRUE
"132"	"NF55584"	2021-07-05	"144"	2021-07-05 21:00:42	5	38.743449	-8.976488	98	4	"D59946"	"M"	"NA"	TRUE
"133"	"NF55584"	2021-07-06	"145"	2021-07-06 01:00:36	8	38.74328	-8.976358	48	4	"D59946"	"M"	"NA"	TRUE
"134"	"NF55584"	2021-07-06	"146"	2021-07-06 05:00:36	6	38.74073	-8.979455	62.75	4	"D59946"	"M"	"NA"	TRUE
"135"	"NF55584"	2021-07-06	"147"	2021-07-06 09:00:38	7	38.743341	-8.976409	48.75	4	"D59946"	"M"	"NA"	TRUE
"136"	"NF55584"	2021-07-06	"148"	2021-07-06 13:00:36	7	38.742361	-8.976623	46	4	"D59946"	"M"	"NA"	TRUE
"137"	"NF55584"	2021-07-06	"149"	2021-07-06 17:00:36	8	38.742942	-8.976569	49	4	"D59946"	"M"	"NA"	TRUE
"138"	"NF55584"	2021-07-06	"150"	2021-07-06 21:00:37	7	38.74329	-8.976486	57.25	4	"D59946"	"M"	"NA"	TRUE
"139"	"NF55584"	2021-07-07	"151"	2021-07-07 01:00:37	7	38.74323	-8.976308	51	4	"D59946"	"M"	"NA"	TRUE
"140"	"NF55584"	2021-07-07	"152"	2021-07-07 05:00:37	6	38.740541	-8.977592	53.75	3.98	"D59946"	"M"	"NA"	TRUE
"141"	"NF55584"	2021-07-07	"153"	2021-07-07 09:00:42	7	38.738332	-8.979257	55.5	3.98	"D59946"	"M"	"NA"	TRUE
"142"	"NF55584"	2021-07-07	"154"	2021-07-07 13:00:37	8	38.743124	-8.976546	37.5	3.98	"D59946"	"M"	"NA"	TRUE
"143"	"NF55584"	2021-07-07	"155"	2021-07-07 17:00:37	8	38.740503	-8.977634	35.25	4	"D59946"	"M"	"NA"	TRUE
"144"	"NF55584"	2021-07-07	"156"	2021-07-07 21:00:37	6	38.743312	-8.976432	48.25	3.98	"D59946"	"M"	"NA"	TRUE
"145"	"NF55584"	2021-07-08	"157"	2021-07-08 01:00:37	7	38.743005	-8.976485	29.5	3.98	"D59946"	"M"	"NA"	TRUE
"146"	"NF55584"	2021-07-08	"158"	2021-07-08 05:00:37	7	38.743046	-8.976546	57.75	3.98	"D59946"	"M"	"NA"	TRUE
"147"	"NF55584"	2021-07-08	"159"	2021-07-08 09:00:38	7	38.740561	-8.977595	44.25	3.98	"D59946"	"M"	"NA"	TRUE
"148"	"NF55584"	2021-07-08	"160"	2021-07-08 13:00:38	8	38.742886	-8.976553	47.5	4	"D59946"	"M"	"NA"	TRUE
"149"	"NF55584"	2021-07-08	"161"	2021-07-08 17:00:38	8	38.743107	-8.976766	46.25	3.98	"D59946"	"M"	"NA"	TRUE
"150"	"NF55584"	2021-07-08	"162"	2021-07-08 21:00:38	7	38.743512	-8.976549	92	3.98	"D59946"	"M"	"NA"	TRUE
"151"	"NF55584"	2021-07-09	"163"	2021-07-09 01:00:38	5	38.743279	-8.976328	46	3.98	"D59946"	"M"	"NA"	TRUE
"152"	"NF55584"	2021-07-09	"164"	2021-07-09 05:00:42	5	38.740167	-8.97883	57.75	3.98	"D59946"	"M"	"NA"	TRUE
"153"	"NF55584"	2021-07-09	"165"	2021-07-09 09:00:38	6	38.738673	-8.979579	57.25	3.98	"D59946"	"M"	"NA"	TRUE
"154"	"NF55584"	2021-07-09	"166"	2021-07-09 13:00:39	7	38.742919	-8.975122	57	3.98	"D59946"	"M"	"NA"	TRUE
"155"	"NF55584"	2021-07-09	"167"	2021-07-09 17:00:39	6	38.743281	-8.976358	66.75	3.98	"D59946"	"M"	"NA"	TRUE
"156"	"NF55584"	2021-07-09	"168"	2021-07-09 21:00:39	7	38.743557	-8.976372	75.5	3.98	"D59946"	"M"	"NA"	TRUE
"157"	"NF55584"	2021-07-10	"169"	2021-07-10 01:00:39	7	38.743301	-8.97631	41.75	3.98	"D59946"	"M"	"NA"	TRUE
"158"	"NF55584"	2021-07-10	"170"	2021-07-10 05:00:39	7	38.743503	-8.976158	70	3.98	"D59946"	"M"	"NA"	TRUE
"159"	"NF55584"	2021-07-10	"171"	2021-07-10 09:00:39	6	38.743352	-8.976153	44	3.98	"D59946"	"M"	"NA"	TRUE
"160"	"NF55584"	2021-07-10	"172"	2021-07-10 13:00:46	5	38.7436	-8.97576	-14.75	3.98	"D59946"	"M"	"NA"	TRUE
"161"	"NF55584"	2021-07-10	"173"	2021-07-10 17:00:40	8	38.743412	-8.976257	38	3.98	"D59946"	"M"	"NA"	TRUE
"162"	"NF55584"	2021-07-10	"174"	2021-07-10 21:00:40	7	38.74375	-8.976344	81	3.98	"D59946"	"M"	"NA"	TRUE
"163"	"NF55584"	2021-07-11	"175"	2021-07-11 01:00:40	7	38.743481	-8.976063	50.75	3.96	"D59946"	"M"	"NA"	TRUE
"164"	"NF55584"	2021-07-11	"176"	2021-07-11 09:00:40	6	38.743313	-8.976227	37.25	3.96	"D59946"	"M"	"NA"	TRUE
"165"	"NF55584"	2021-07-11	"177"	2021-07-11 17:00:41	8	38.743263	-8.976238	60.25	3.98	"D59946"	"M"	"NA"	TRUE
"166"	"NF55584"	2021-07-11	"178"	2021-07-11 21:00:41	7	38.743727	-8.976423	67.5	3.98	"D59946"	"M"	"NA"	TRUE
"167"	"NF55584"	2021-07-12	"179"	2021-07-12 01:00:41	7	38.743479	-8.976096	26.25	3.98	"D59946"	"M"	"NA"	TRUE
"168"	"NF55584"	2021-07-12	"180"	2021-07-12 05:00:41	7	38.743275	-8.976282	61	3.98	"D59946"	"M"	"NA"	TRUE
"169"	"NF55584"	2021-07-12	"181"	2021-07-12 09:00:41	8	38.743648	-8.976192	47.25	3.96	"D59946"	"M"	"NA"	TRUE
"170"	"NF55584"	2021-07-12	"182"	2021-07-12 17:00:44	8	38.740164	-8.979077	60.75	3.98	"D59946"	"M"	"NA"	TRUE
"171"	"NF55584"	2021-07-12	"183"	2021-07-12 21:00:42	6	38.743719	-8.977194	60.75	3.98	"D59946"	"M"	"NA"	TRUE
"172"	"NF55584"	2021-07-13	"184"	2021-07-13 01:00:42	7	38.744007	-8.976051	42.5	3.98	"D59946"	"M"	"NA"	TRUE
"173"	"NF55584"	2021-07-13	"185"	2021-07-13 05:00:42	7	38.743731	-8.977198	69.5	3.96	"D59946"	"M"	"NA"	TRUE
"174"	"NF55584"	2021-07-13	"186"	2021-07-13 13:00:42	8	38.742954	-8.978721	42.5	3.98	"D59946"	"M"	"NA"	TRUE
"175"	"NF55584"	2021-07-13	"187"	2021-07-13 17:00:42	8	38.734405	-8.98719	81.75	3.98	"D59946"	"M"	"NA"	TRUE
"176"	"NF55584"	2021-07-13	"188"	2021-07-13 21:00:42	7	38.744059	-8.976233	75.5	3.98	"D59946"	"M"	"NA"	TRUE
"177"	"NF55584"	2021-07-14	"189"	2021-07-14 01:00:43	7	38.74394	-8.976247	37.75	3.96	"D59946"	"M"	"NA"	TRUE
"178"	"NF55584"	2021-07-14	"190"	2021-07-14 09:00:43	8	38.740715	-8.97756	37.25	3.96	"D59946"	"M"	"NA"	TRUE
"179"	"NF55584"	2021-07-14	"191"	2021-07-14 17:00:43	8	38.735249	-8.995299	51.75	3.98	"D59946"	"M"	"NA"	TRUE
"180"	"NF55584"	2021-07-14	"192"	2021-07-14 21:00:43	7	38.744131	-8.975971	63.25	3.98	"D59946"	"M"	"NA"	TRUE
